ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment
khak1248-GB139,khak1248,,sana-ba-dï-m,count-NEG-PST.REC-1SG,I didnt count (recently).,
khak1248-GB139,khak1248,,sat-pa,sell-NEG,don't sell!,
khak1248-GB140,khak1248,,čil de: ötig nimes,wind almost strong NEG,The wind is not so strong.,
khak1248-GB140,khak1248,,in-meske,go.down-NEG,not to go down,
khak1248-GB140,khak1248,,kömes te: čoχ pol-ar,a.little even NEG be-FUT,You wont have even little things,
khak1248-GB147,khak1248,,ču:-l,wash-PASS,to be washed,
khak1248-GB155,khak1248,,it-tir,do-CAUS,to make do,
khak1248-GB159,khak1248,,pala~parha,child~COLL,children,
khak1248-GB160,khak1248,,sap~sar-ïγ,yellow~INT-ADJ,very yellow,
khak1248-GB160,khak1248,,sirt~sart,bounce~REP,imitating a bouncing movement,
khak1248-GB185,khak1248,,pu čïl-lar-da,this year-PL-LOC,in these years,
khak1248-GB187,khak1248,,adaj-aχ,dog-DIM,a small dog,
khak1248-GB187,khak1248,,tura-Ǯaχ,house-DIM,a small house,
khak1248-GB204,khak1248,,polγan na,,every,
khak1248-GB204,khak1248,,praj,all,all,
khak1248-GB204,khak1248,,praj,whole,whole,
khak1248-GB252,khak1248,,sin-de xïnïγ kniga-lar par ba,2SG-LOC interesting book-PL exist Q,Do you have interesting books?,
khak1248-GB254,khak1248,,min-iŋ χarïndaz-ïm iki,1SG-POSS brother-1SG two,I have two brothers.,
khak1248-GB254,khak1248,,χuraγan-nar kolχoz-ti,lamb-PL kolkhoz-GEN.3SG,The lambs belong to the kolkhoz.,
khak1248-GB263,khak1248,,am pil-di-ŋ me kem-min min,now know-R.PST-2SG Q who-1SG 1SG,Do you know now who I am?,
khak1248-GB266,khak1248,,altïn-naŋ a:rlïg,gold-ABL expensive,more expensive than gold,
khak1248-GB266,khak1248,,kün ai-daŋ čarïχ,son moon-ABL bright,The sun is brighter than the moon.,
khak1248-GB275,khak1248,,kün ai-daŋ čarïχ,son moon-ABL bright,The sun is brighter than the moon.,
khak1248-GB276,khak1248,,kün ai-daŋ čarïχ,son moon-ABL bright,The sun is brighter than the moon.,
khak1248-GB304,khak1248,,aγas-tar čil-ge čajχalïs tur-γan-nar,tree-PL wind-DAT sway stand-INDEF.PST-PL,The trees were being swayed by the wind.,
khak1248-GB309,khak1248,,par-γan pol-γam,go-PST.INDF be-PST.INDF.1SG,I went once upon a time.,
khak1248-GB313,khak1248,,min-iŋ,1SG-GEN,my,
khak1248-GB325,khak1248,,niŋče,how.many,how many,
khak1248-GB325,khak1248,,χanǮa,how.much,how much,
khak1248-GB326,khak1248,,kemner-kemner par-γan-nar,who-who go-INDEF.PST-PL,Who of them left?,
khak1248-GB326,khak1248,,ol nimeni χajdar alγazïŋ,this thing from.where get,Where did you get this thing from?,
khak1248-GB432,khak1248,,min-iŋ kniga-lar-ïm,1SG.OBL-GEN book-PL-1PL,my books,
khak1248-GB433,khak1248,,kniga-lar-ï,book-PL-3,their book,
khak1248-GB433,khak1248,,paz-ïm,head-1SG,my head,
khak1248-GB522,khak1248,,par-γan pol-γam,go-PST.INDF be-PST.INDF.1SG,I went once upon a time.,
khak1248-TE050,khak1248,,altï at,six horse,six horses,
khak1248-TE054,khak1248,,am pil-di-ŋ me kem-min min,now know-R.PST-2SG Q who-1SG 1SG,Do you know now who I am?,
khak1248-TE054,khak1248,,ol no: nime-dir,3SG what/which what-FOC,What is this?,
khak1248-TE066,khak1248,,kil,come,Come!,
khak1248-TS001,khak1248,,altï at,six horse,six horses,
khak1248-TS003,khak1248,,pu čïl-lar-da,this year-PL-LOC,in these years,
khak1248-TS005,khak1248,,min-iŋ kniga-lar-ïm,1SG.OBL-GEN book-PL-1PL,my books,
khak1248-TS006,khak1248,,kniga-lar-ï,book-PL-3,their book,
khak1248-TS006,khak1248,,min-iŋ kniga-lar-ïm,1SG.OBL-GEN book-PL-1PL,my books,
khak1248-TS006,khak1248,,paz-ïm,head-1SG,my head,
khak1248-TS007,khak1248,,čaj-γï kün,summer-ADJ day,a summer day,
khak1248-TS009,khak1248,,praj ügrenǮi-ler,all pupil-PL,all pupils,
khak1248-TS079,khak1248,,aγas-tar,tree-PL,trees,
khak1248-TS079,khak1248,,kime-ler,boat-PL,boats,
kham1281-GB252,kham1281,,namada čilu:ga: ujaχu argamdzi ugej lε,,I don't have a rope to bind the stone.,
kham1281-GB254,kham1281,,manie kaja:r ugui eme:l ugui,1PL.EXCL.GEN bridle NEG saddle NEG,we do not have a bridle nor a saddle,
kham1281-GB256,kham1281,,niraj nilχa bietεj bi,,I have a baby body.,
kore1280-GB035,kore1280,,ce,that.over.there,that over there,
kore1280-GB035,kore1280,,i,this,this,
kore1280-GB035,kore1280,,ku,that,that (close to hearer or known both to speaker and hearer),
kore1280-GB044,kore1280,,kilum-tul,oil-PL,different kinds of oil,
kore1280-GB046,kore1280,,Mia-ney,Mia-ASS,Mias family,
kore1280-GB057,kore1280,,calwu,CLF:LONG,long slender objects,
kore1280-GB057,kore1280,,chay,house.PL,houses,
kore1280-GB057,kore1280,,mali,animal.PL,animals,
kore1280-GB068,kore1280,,Milan.i nun ap-ass-ta ko hay-ss-ta,Milan TOP sick-PST-DC QT say-PST-DC,Milan said that she had been sick.,
kore1280-GB107,kore1280,,ape-nim un ka-ci an-h-usy-e,father-HON TOP go-NOM NEG-do-HON.SBJ-INT,Father is not going.,
kore1280-GB122,kore1280,,kep-nata,fear-come.out,be scared,
kore1280-GB122,kore1280,,sal-ccita,flesh-grow.fat,gain weight,
kore1280-GB123,kore1280,,ssilum-hanta,wrestling-do ,he wrestles,
kore1280-GB126,kore1280,,issta,exist,exist,
kore1280-GB126,kore1280,,issta,stay,stay,
kore1280-GB126,kore1280,,kyeysita,exist,exist,
kore1280-GB126,kore1280,,kyeysita,stay.HON,stay (honorific),
kore1280-GB140,kore1280,,ape-nim un ka-ci an-h-usy-e,father-HON TOP go-NOM NEG-do-HON.SBJ-INT,Father is not going.,
kore1280-GB140,kore1280,,Minca nun sengkyek i coh-ci an-h-ta,Minca TOP personality NOM good-NOM NEG-be-DELC,Mincas personality is not good.,
kore1280-GB150,kore1280,,tongsayng un pap ul an mek-ko hak.kyoey kas-sta,sister TOP meal ACC not eat-and school.to go-PST.DC,My sister did not eat her meal and went to school.,
kore1280-GB156,kore1280,,Kiho nun ŋami ka ttena-ss-ta ko hay-ss-ta,Kiho TOP Nami NOM leave-PST-DECL QUOT say-PST-DECL,Kiho said that Nami had left.,
kore1280-GB156,kore1280,,nay ka ku say lulka cquk-key hay-ss-ta,1SG NOM the bird ACC/NOM die-so.that cause-PST-DECL,I caused the bird to die.,
kore1280-GB159,kore1280,,cip-cip,house~DISTR,every house,
kore1280-GB160,kore1280,,swul-swul,smoothly,smoothly,
kore1280-GB252,kore1280,,halapeci kkey chayk i manh-ayo,grandpa LOC book NOM many-POL,Grandpa has many books.,
kore1280-GB252,kore1280,,na eykey coh-un sayngkak i iss-e,1SG at good-RLVZ idea NOM exist-INT,I have a good idea.,
kore1280-GB254,kore1280,,Mia ka cha ka iss-eyo,Mia NOM car NOM exist-POL,Mia has a car.,
kore1280-GB276,kore1280,,pawktwu-san un hanla-san pota te nopha-ta,Payktwu-Mt TOP Hanla-Mt than more high-DC,Mt Paektu is higher than Mt Halla.,
kore1280-GB306,kore1280,,phicha,RECIP,each other,
kore1280-GB306,kore1280,,selo,RECIP,each other,
kore1280-GB422,kore1280,,Milan.i nun ap-ass-ta ko hay-ss-ta,Milan TOP sick-PST-DC QT say-PST-DC,Milan said that she had been sick.,
kore1280-GB432,kore1280,,na-uy yenphil,1-GEN pencil,my pencil,
kore1280-GB522,kore1280,,halape-nim i kuli-sy-ess-eyo,grandfather-HON NOM draw-SBJ.HON-PST-POL,Did father draw it?,
kore1280-GB522,kore1280,,kulay tangsin i cikcep kuli-sy-ess-e,right self NOM in.person draw-SBJ.HON-PST-INT,"Yes, he drew it himself.",
kore1280-TE003,kore1280,,cwuk-essta,die-PST ,died,
kore1280-TE003,kore1280,,nol-assta,play-PST,played,
kore1280-TE027,kore1280,,wuli-tul,we-PL,we,
kore1280-TE031,kore1280,,kaŋaci,puppy,puppy,
kore1280-TE039,kore1280,,co:ŋ,servant,servant,
kore1280-TE039,kore1280,,coŋ,bell,bell,
kore1280-TE050,kore1280,,haksayng twu myeng,student two person,two students,
kore1280-TE059,kore1280,,po-i-ta,see-CAUS/PASS-DECL,be seen; show,
kore1280-TE066,kore1280,,mek-ela,eat-IMP,Please eat.,
kore1280-TS003,kore1280,,ku chinkwu-tul,that friend-PL,those friends,
kore1280-TS005,kore1280,,na uy yenphil,1SG GEN pencil,my pencil,
kore1280-TS010,kore1280,,cengchika-tul un motwu,politician-PL TOP all,all politicians,
kore1280-TS010,kore1280,,haksayng-tul un motwu,student-PL TOP all,all students,
kore1280-TS010,kore1280,,sakwa lul ta,apple ACC all,all apples,
kore1280-TS010,kore1280,,uymwu-lul ta,duty-PL all,all duties,
manc1252-GB028,manc1252,,be,1PL.EXCL,we,
manc1252-GB028,manc1252,,muse,1PL.INCL,we,
manc1252-GB035,manc1252,,ere,this,this,
manc1252-GB035,manc1252,,tere,that,that,
manc1252-GB047,manc1252,,aca-n,meet-NMLZ,harmony,
manc1252-GB047,manc1252,,aca-n,meet-NMLZ,meeting,
manc1252-GB047,manc1252,,aca-n,meet-NMLZ,union,
manc1252-GB048,manc1252,,adula-si,herd-NMLZ,herdman,
manc1252-GB049,manc1252,,alibu-n,present.a.document.to.a.superior-NMLZ,petition,
manc1252-GB049,manc1252,,jodo-n,weave-NMLZ,grass linen,
manc1252-GB049,manc1252,,ulabu-n,pass-NMLZ,tradition,
manc1252-GB059,manc1252,,han-i gala,khan-GEN hand,khans hand,
manc1252-GB059,manc1252,,han-i sargan,khan-GEN wife,khans wife,
manc1252-GB069,manc1252,,muse gemu sain gucu kai,1PL.INCL all good friend COP,We both are good friends.,
manc1252-GB070,manc1252,,i bo: be weile-mbi,3SG house ACC build-IPFV,He builds a house.,
manc1252-GB082,manc1252,,i bo: be weile-mbi,3SG house ACC build-IPFV,He builds a house.,
manc1252-GB082,manc1252,,muke de do-mbi nimaha je-mbi,water DAT alight-IPFV fish eat-IPFV,(A bird?) alights on the water eats fish.,
manc1252-GB083,manc1252,,juwe di be jafa-ha,two god ACC capture-PRF,(He) captured two gods (emperors?),
manc1252-GB083,manc1252,,malta de oforo i sangga juwe yasa-i sidende banji-habi,hippopotamus DAT nose GEN hole two eye-GEN in.between become-PST,The nostrils of the hippopotamus were situated between its eyes.,
manc1252-GB084,manc1252,,gebu algin duin dere de hafuna-ra,fame fame four direction DAT form.free.passage.to.another.place-FUT,Fame will be spread in four directions (the four cardinal points).,
manc1252-GB084,manc1252,,i inenggi ji-mbi-o jide-raku-n?,3SG day come-IPFV-INT come-PTCP.NEG-INT,Will he come to-day or not?,
manc1252-GB105,manc1252,,ere niyalma de bu-mbi,this man DAT give-IPFV,(Someone) gives to this man.,
manc1252-GB105,manc1252,,i bo: be weile-mbi,3SG house ACC build-IPFV,He builds a house.,
manc1252-GB107,manc1252,,yamji cimari erge-re be bai-raku,evening morning rest-FUT ACC seek-FUT.NEG,(Myself) didnt seek rest (peace) from morning till evening.,
manc1252-GB113,manc1252,,i mim-be gele-bu-he,3SG 1SG-ACC fear-CAUS-PRF,He caused me to be frightened.,
manc1252-GB115,manc1252,,afa-ndu,fight-RECIP,to fight against each other,
manc1252-GB117,manc1252,,senggi fulgiyan bi,blood red COP,Blood is red.,
manc1252-GB119,manc1252,,nure omi-me bahana-raku,wine drink-CONV be.able-PART(NEG),I am not able to drink wine.,
manc1252-GB119,manc1252,,sin-i beye gene-ki se-he dabala we sim-be gene se-he,2SG-GEN self go-OPT say-PRF merely who 2SG-ACC go say-PRF,You yourself wished to go; who forced you to go?,
manc1252-GB123,manc1252,,koro ara,offence do ,do harm,
manc1252-GB127,manc1252,,dosi-ha bi-ci tere sapali mangusi horho dorgi de dedu-he bi-he bi,enter-PRF be-CONV that yellow bull.mangus cattleshed-GEN inside DAT lie-PART be-PRF COP,When (he) had entered that yellow bull-mangus was lying in the cattleshed.,
manc1252-GB127,manc1252,,sin-i bo: aibide te-he-bi,2SG-GEN house where sit-PRF-COP,Where is you house?,
manc1252-GB133,manc1252,,bi hergen be ara-mbi,1SG letter ACC write-IPFV,I am writing the letters.,
manc1252-GB133,manc1252,,bi sin-de emu sain arga tacibu-re,1SG 2SG-DAT one good method teach-FUT,I shall teach you a good method.,
manc1252-GB135,manc1252,,bi hergen be ara-mbi,1SG letter ACC write-IPFV,I am writing the letters.,
manc1252-GB135,manc1252,,bi niyalma-i gisure-re be ulhi-re gojime min-i beye gisure-me o-ho-de oron unde,1SG person-GEN speak-FUT ACC understand-FUT although 1SG-GEN self speak-CONV be-PRF-DAT not.at.all NEG,Although I understand other people when they speak (Manchu) but myself I cannot speak Manchu at all.,
manc1252-GB136,manc1252,,bi hergen be ara-mbi,1SG letter ACC write-IPFV,I am writing the letters.,
manc1252-GB137,manc1252,,yamji cimari erge-re be bai-raku,evening morning rest-FUT ACC seek-FUT.NEG,(Myself) didnt seek rest (peace) from morning till evening.,
manc1252-GB139,manc1252,,ume hai-ra,NEG feel.sympathy-FUT,“Do not feel sorry (for smb.)”,
manc1252-GB147,manc1252,,bi in-de gele-bu-he,1SG 3SG-DAT fear-PASS-PRF,I was scared of him (I was frightened by him),
manc1252-GB150,manc1252,,bithe de foro-me hergen be tolo-me yasa tuwa-me gala jori-me urebu-me hu:la-mbi,book DAT turn-CONV letter ACC count-CONV eye observe-CONV hand point-CONV rehearse-CONV read-IPFV,Turning toward the book counting written characters observing (closely) with eyes pointing with his hand (finger) (someone) reads (the text) rehearsing.,
manc1252-GB152,manc1252,,bi ara-me o-ho-de min-i gucu uthai bo:-de dosinji-ha,1SG write-CONV be-PRF-DAT 1SG-GEN friend then house-DAT enter-PRF,When I was writing my friend entered into the house.,
manc1252-GB152,manc1252,,jura-ra o-nggolo,start-FUT be-CONV,before starting,
manc1252-GB155,manc1252,,i mim-be gele-bu-he,3SG 1SG-ACC fear-CAUS-PRF,He caused me to be frightened.,
manc1252-GB184,manc1252,,etuhun ir-se,powerful person-PL,powerful people,
manc1252-GB185,manc1252,,ere,this,this,
manc1252-GB185,manc1252,,ese,these,these,
manc1252-GB187,manc1252,,suhe-cen,ax-DIM,a small ax,
manc1252-GB204,manc1252,,eiten yaka,every object,everything,
manc1252-GB204,manc1252,,yaya baita,every matter,every matter,
manc1252-GB253,manc1252,,ahu:n de bithe bi,elder.brother DAT book be,The elder brother has a book.,
manc1252-GB263,manc1252,,si sabu-raku:-n,2SG see-PTCP.NEG-Q,Have you seen this?,
manc1252-GB266,manc1252,,manju gisun ci nikan gisun mangga,Manchu language ABL Chinese language difficult,The Chinese language is more difficult than Manchu.,
manc1252-GB273,manc1252,,i min-de isi-raku,3SG 1SG-DAT approach-NEG.PTCP,He is worse than me (literally: He does not approach me).,
manc1252-GB297,manc1252,,jide-re jide-raku nio,come-PTCP come-PTCP.NEG Q,Will one come or not?,
manc1252-GB304,manc1252,,julergi gurun jo: de wa-bu-fi,senior ruling.house zhao DAT kill-PASS-CONV,“(They) were killed by the Senior Zhao ruling house;”,
manc1252-GB306,manc1252,,ishunde,each.other,each other,
manc1252-GB309,manc1252,,bi ara-ha goida-ha,1SG write-PTCP endure-PRF,I have written long ago.,
manc1252-GB312,manc1252,,muse te bo: i baru muda-ki,we.INCL now house GEN towards return-OPT,Let us return home now.,
manc1252-GB324,manc1252,,ere-be gisure-fi aina-mbi,this-ACC speak-CONV do.what-IPFV,(literally: Having said this do (you) do what?) Why do you speak this?,
manc1252-GB326,manc1252,,bira-i cargi de si ai be sabu-ha,river-GEN there DAT 2SG what ACC see-PRF,What did you see over the river?,
manc1252-GB408,manc1252,,i bo: be weile-mbi,3SG house ACC build-IPFV,He builds a house.,
manc1252-GB432,manc1252,,ama-i jui i bo:,father-GEN child GEN house,the house of the fathers son,
manc1252-GB432,manc1252,,han-i gala,khan-GEN hand,khans hand,
manc1252-GB432,manc1252,,han-i sargan,khan-GEN wife,khans wife,
manc1252-TE008,manc1252,,dara,,small of the back,
manc1252-TE008,manc1252,,tara,soured.milk,soured milk,
manc1252-TE019,manc1252,,bi,1SG.NOM,I,
manc1252-TE019,manc1252,,minde,1SG.DAT,me,
manc1252-TE050,manc1252,,ilan nilyalma,three man,three men,
manc1252-TE066,manc1252,,ala,tell,Tell!,
manc1252-TE066,manc1252,,si majige ili,2SG a.little stand,You stand still for a while.,
manc1252-TS001,manc1252,,ilan nilyalma,three man,three men,
manc1252-TS003,manc1252,,ere ba,this place,this place,
manc1252-TS005,manc1252,,ama-i jui i bo:,father-GEN child GEN house,“the house of the fathers son;”,
manc1252-TS007,manc1252,,emu amba alin,one big mountain,one big mountain,
manc1252-TS009,manc1252,,geren niyalma,all person,all men,
manc1252-TS009,manc1252,,geren niyalma,all person,all people,
manc1252-TS009,manc1252,,geren niyalma,all person,many men,
manc1252-TS009,manc1252,,geren niyalma,all person,many persons,
manc1252-TS010,manc1252,,irgen temu,person all,all people,
midd1372-GB139,midd1372,,ani-h-kej,,Do not do X,imperative negation
midd1372-GB150,midd1372,,meli isj-e n po-zop-ko kaskai w-a n mot po-zofi-oli-le-la,far stay-by TOP see-OH-and near come-by TOP unable see-OH-PROS-RETR-DEC,(We) can see (him) by staying far but are unable to see (him) by coming close. (Welsek 7:55),
midd1372-GB254,midd1372,,kutuj s apenim i is-no-ni-ska,you GEN father NOM exist-IND-AH-Q,do you have father?,(Sekpo 6:14)
midd1372-GB313,midd1372,,wuli hemul,,our fault,
midd1372-GB328,midd1372,,na j icej ne j em(i) uj ka-n stah ol poi-o-li-la,i nom now you GEN mom GEN go-REL place ACC show-SS-PROS-deC,now i will show you the place your mom went to. (Welsek 21:21),
midd1372-GB421,midd1372,,tocok i mwul-otoj nehuj-tolh i musuk ul po-no-son.ta,thief NOM ask-that you-PL NOM what ACC see-ind-Q,the thief asked “What are you guys seeing?”  (Welsek 10:28),
midd1372-GB421,midd1372,,wang i hwangtanghi neki-sj-a nilu-sj-atoj i esten kwangmjeng-ko,king NOM fabulously think-SH-and say-SH-that this what light-Q,The king thought it fabulous and said that “What kind of light is this!” (Welsek 10:7),
minh1238-GB021,minh1238,,shuguo beghe ge,big tree SG:INDEF,a big tree,
minh1238-GB023,minh1238,,shuguo beghe ge,big tree SG:INDEF,a big tree,
minh1238-GB028,minh1238,,da,1PL,we,
minh1238-GB028,minh1238,,da-si,1PL-PL,we,
minh1238-GB035,minh1238,,ni,this,this,
minh1238-GB035,minh1238,,ti,that,that,
minh1238-GB046,minh1238,,qimai aguer bulai-di ji-ge=la bang ma,2SG:DAT daughter child-ASSOC several-CL=COLL OBJ:COP PRT,You have several sons and daughters.,
minh1238-GB059,minh1238,,bulai=ni khuru,child=GEN finger,boys fingers,
minh1238-GB059,minh1238,,gan=ni xianliang bieri,3SG-GEN kind wife,his kind wife,
minh1238-GB068,minh1238,,gan saihang bang,3SG beautiful OBJ:COP,Shes beautiful.,
minh1238-GB069,minh1238,,khara quequer erjige ge,black lame donkey SG:INDEF,a black lame donkey,
minh1238-GB070,minh1238,,ni muni aguer=ni ala ge-jiang,this 1SG:GEN daughter=ACC kill do-OBJ.PFV,It killed my daughter.,
minh1238-GB105,minh1238,,kelie=ni nangda hu,tongue=ACC 1SG:DAT/ACC give,Give give me the tongue (instead).,
minh1238-GB105,minh1238,,niaoduer nangda di-ni bai,today 1:SG:DAT/ACC eat-SUBJ:FUT EMPH,Today (they) will eat me!,
minh1238-GB118,minh1238,,hugu-lang ge khuergha ge guida sao-lang ma,die-OBJ:IPFV QUOTE lamb SG:INDEF disappear sit-OBJ:IPFV PRT,"(She) said (one) died, a lamb disappeared.",
minh1238-GB123,minh1238,,nughuai=ni diantou ge-lang ma,dog=POSS nod do-OBJ:IPFV PRT,His dog nodded.,
minh1238-GB123,minh1238,,weilie ge-gha-jiang,work do-CAUSE-OBJ:PFV,worked,
minh1238-GB133,minh1238,,ni muni aguer=ni ala ge-jiang,this 1SG:GEN daughter=ACC kill do-OBJ:PFV,This one killed my daughter.,
minh1238-GB134,minh1238,,bi zou ang=ji kuer-ku kerli-ji bi-sa di-kuniang,1SG thus where=DIR arrive-IPFV beg-IPFV SUBJ:COP-COND eat-OBJ:FUT,Wherever I go (even) if (I) beg (I) will eat.,
minh1238-GB135,minh1238,,liang-ge aguer jiaoduer qijighe chuangmu-ji hu ge-ji kerli-lang,two-CL daughter every:day flower pick-IPFV give QUOT-IPFV want-OBJ:IPFV,Every day the two daughters wanted (him) to pick flowers (for them),
minh1238-GB139,minh1238,,bao xi-gha,PROH go-CAUS,(You) don't let (her) go (with him)!,
minh1238-GB139,minh1238,,qi wuge lai maidie-lang,2SG word NEG know-OBJ:IPFV,You do not understand language.,
minh1238-GB140,minh1238,,dangda niangjia gui!,1SG:DAT parental:home SUBJ:NEG:COP,“I have no parents home!”(she said).,
minh1238-GB140,minh1238,,qi wuge lai maidie-lang,2SG word NEG know-OBJ:IPFV,You do not understand language.,
minh1238-GB155,minh1238,,qi gan=ni aguer=ni ber-gha-lang,2:SG 3:SG=GEN daughter=ACC become-CAUS-OBJ:IPFV,You (can) make his daughter become well.,
minh1238-GB184,minh1238,,gan=ni shuguo bulai-si=du,3SG=GEN big child-PL=DAT,her older sons,
minh1238-GB185,minh1238,,ni-si,this-PL,these,
minh1238-GB185,minh1238,,ti-si,that-PL,those,
minh1238-GB252,minh1238,,Qimei aguer bulai-di ji-ge=la bang ma,2SG:DAT/ACC daughter child-ASSOC several-CL=COLL OBJ:COP PRT,You have several sons and daughters.,
minh1238-GB253,minh1238,,nige laohan=du san-ge aguer bang,one old.man=DAT three-CL daughter OBJ:COP,An man had three daughters.,
minh1238-GB266,minh1238,,qi nige dasi nige=sa han qiang bang bai,2SG one 1PL one=ABL still better OBJ:COP EMPH,Your (secret) is even better than ours.,
minh1238-GB275,minh1238,,gezai-her ruang,good-COMP place,a better place,
minh1238-GB275,minh1238,,qi nige dasi nige=sa han qiang bang bai,2SG one 1PL one=ABL still better OBJ:COP EMPH,Your (secret) is even better than ours.,
minh1238-GB286,minh1238,,qi ri-bu,2SG come-SUBJ:PFV:Q,Did you come?,
minh1238-GB301,minh1238,,chuna dai yehu ghu=la,wolf and fox two=COLL,,
minh1238-GB313,minh1238,,gan=ni,3SG=GEN,his/her,
minh1238-GB316,minh1238,,shuguo beghe ge bang,big tree SG:INDEF OBJ:COP,There is a big tree.,
minh1238-GB324,minh1238,,ya-ni a,what-SUBJ:FUT PRT,What will we do?,
minh1238-GB326,minh1238,,gan guori=ni yang keli-ba,3SG extra=GEN what say-SUBJ:PFV,What else did he say?,
minh1238-GB328,minh1238,,nige kong china-sang buda,this person cook-PFV noodle,the noodles this person cooked,
minh1238-GB333,minh1238,,shi-ji-tian,ten-several-day,twenty days,
minh1238-GB334,minh1238,,jiu,nine,nine,
minh1238-GB334,minh1238,,qi,seven,seven,
